classification	reason	file	line	column	value	context	decision	rationale
value_review	Owning entity file (ContractCommitmentModel)	specification/datasets/contract_commitment/columns/contractcommitmentmodel.md	20	36	floor	"| Continuous    | A flat, constant ""floor"" of commitment (e.g., RIs, Savings Plans). Coverage is applied at a fixed rate per Contract Commitment Fulfillment Interval (usually hourly), and benefits are not carried over to subsequent intervals. |"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (ContractCommitmentModel)	specification/datasets/contract_commitment/columns/contractcommitmentmodel.md	28	87	spikes	"* For _discontinuous_ models: report on Burn Rate and Remaining Balance to ensure the ""spikes"" are not trending toward an early exhaustion of the fund or a massive year-end true-up bill."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (ContractCommitmentModel)	specification/datasets/contract_commitment/columns/contractcommitmentmodel.md	32	52	use-it-or-lose-it	"Because a `Continuous` model dictates a recurring, ""use-it-or-lose-it"" evaluation window, it cannot logically span an entire, cumulative contract term without a reset. Therefore, if the associated Contract Commitment Fulfillment Interval is `Full Period`, the Contract Commitment Model must be categorized as `Discontinuous`."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (ContractCommitmentPaymentModel)	specification/datasets/contract_commitment/columns/contractcommitmentpaymentmodel.md	24	195	Year 1	"| Partial Upfront | 20         | The obligation is settled through a combination of an initial payment and deferred payment(s) (typically multiple recurring charges). | Hybrid RIs or EAs with a ""Year 1"" deposit plus installments. |"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (AllocatedMethodDetails)	specification/datasets/cost_and_usage/columns/allocatedmethoddetails.md	62	296	x_	"To facilitate querying data across allocations and across data generators, a data generator may include one or more custom properties. These may be placed at the top level of the object (alongside `Elements`) or nested within the individual `Elements` objects. Custom keys must be prefixed with ""x_"" followed by PascalCase format (e.g., `x_MyCustomKey`) to make them easy to identify as well as prevent collisions with FOCUS-defined keys."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Column/property context (CommitmentDiscountId)	specification/datasets/cost_and_usage/columns/commitmentdiscountcategory.md	3	193	spend	"Commitment Discount Category indicates whether the [*commitment discount*](#glossary:commitment-discount) identified in the CommitmentDiscountId column is based on usage quantity or cost (aka ""spend""). The CommitmentDiscountCategory column is only applicable to *commitment discounts* and not [*negotiated discounts*](#glossary:negotiated-discount)."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Column/property context (CommitmentDiscountId)	specification/datasets/cost_and_usage/columns/commitmentdiscountcategory.md	32	131	spend	"Indicates whether the *commitment discount* identified in the CommitmentDiscountId column is based on usage quantity or cost (aka ""spend"")."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (CommitmentProgramEligibilityDetails)	specification/datasets/cost_and_usage/columns/commitmentprogrameligibilitydetails.md	54	318	x_	"To facilitate querying data across allocations and across service providers, a data generator may include one or more custom properties. These may be placed at the top level of the object (alongside `CommitmentPrograms`) or nested within the individual `CommitmentPrograms` objects. Custom keys must be prefixed with ""x_"" followed by PascalCase format (e.g., `x_MyCustomKey`) to make them easy to identify as well as prevent collisions with FOCUS-defined keys."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (ContractApplied)	specification/datasets/cost_and_usage/columns/contractapplied.md	66	298	x_	"To facilitate querying data across allocations and across service providers, a data generator may include one or more custom properties. These may be placed at the top level of the object (alongside `Elements`) or nested within the individual `Elements` objects. Custom keys must be prefixed with ""x_"" followed by PascalCase format (e.g., `x_MyCustomKey`) to make them easy to identify as well as prevent collisions with FOCUS-defined keys."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
exclude_key	Property/key notation	specification/datasets/cost_and_usage/columns/skupricedetails.md	32	45	x_	"* Property key MUST begin with the string ""x_"" unless it is a FOCUS-defined property."	skip_identifier	Property name, key, or prefix rather than a string data value.
value_review	Owning entity file (SkuPriceDetails)	specification/datasets/cost_and_usage/columns/skupricedetails.md	41	264	x_	"The following keys should be used when applicable to facilitate cross-SKU and cross-service-provider queries for the same conceptual property. FOCUS-defined keys will appear in the list below and custom (e.g., service-provider-defined) keys will be prefixed with ""x_"" to make them easy to identify as well as prevent collisions."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (SkuPriceDetails)	specification/datasets/cost_and_usage/columns/skupricedetails.md	64	33	burstable	"<br><sup>1</sup> In the case of ""burstable"" SKUs offering variable levels of performance, the baseline or guaranteed value should be used."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (SkuPriceDetails)	specification/datasets/cost_and_usage/columns/skupricedetails.md	65	59	GB	"<br><sup>2</sup> Memory manufacturers still commonly uses ""GB"" to refer to 2<sup>30</sup> bytes, which is known as GiB in other contexts."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
exclude_json	JSON syntax	specification/datasets/cost_and_usage/columns/tags.md	68	40	team	"| Sub Account     | my-sub-account | { ""team"": ""ops"", ""env"": ""prod"" }            |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/datasets/cost_and_usage/columns/tags.md	68	48	ops	"| Sub Account     | my-sub-account | { ""team"": ""ops"", ""env"": ""prod"" }            |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/datasets/cost_and_usage/columns/tags.md	68	55	env	"| Sub Account     | my-sub-account | { ""team"": ""ops"", ""env"": ""prod"" }            |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/datasets/cost_and_usage/columns/tags.md	68	62	prod	"| Sub Account     | my-sub-account | { ""team"": ""ops"", ""env"": ""prod"" }            |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/datasets/cost_and_usage/columns/tags.md	69	40	team	"| Virtual Machine | my-vm          | { ""team"": ""web"", *""env"": ""prod""* }          |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/datasets/cost_and_usage/columns/tags.md	69	48	web	"| Virtual Machine | my-vm          | { ""team"": ""web"", *""env"": ""prod""* }          |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/datasets/cost_and_usage/columns/tags.md	69	56	env	"| Virtual Machine | my-vm          | { ""team"": ""web"", *""env"": ""prod""* }          |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/datasets/cost_and_usage/columns/tags.md	69	63	prod	"| Virtual Machine | my-vm          | { ""team"": ""web"", *""env"": ""prod""* }          |"	skip_json	Double quotes are required by JSON or embedded code syntax.
