classification	reason	file	line	column	value	context	decision	rationale
value_high	Entity predicate (ContractCommitmentPaymentInterval)	specification/datasets/contract_commitment/columns/contractcommitmentpaymentinterval.md	14	159	All Upfront	"* ContractCommitmentPaymentInterval MUST be ""One-Time"" when [ContractCommitmentPaymentModel](#datamodel.contractcommitment.contractcommitmentpaymentmodel) is ""All Upfront""."	apply_existing	Previously reviewed and represented in the applied manifest.
value_review	Owning entity file (ContractCommitmentPaymentModel)	specification/datasets/contract_commitment/columns/contractcommitmentpaymentmodel.md	24	195	Year 1	"| Partial Upfront | 20         | The obligation is settled through a combination of an initial payment and deferred payment(s) (typically multiple recurring charges). | Hybrid RIs or EAs with a ""Year 1"" deposit plus installments. |"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (ContractCommitmentPaymentUpfrontPercentage)	specification/datasets/contract_commitment/columns/contractcommitmentpaymentupfrontpercentage.md	5	54	Partial Upfront	"This column allows for precise financial modeling of ""Partial Upfront"" [payment models](#datamodel.contractcommitment.contractcommitmentpaymentmodel), enabling FinOps practitioners and accounting professionals to distinguish between immediate cash outlays and deferred liabilities."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (ContractCommitmentPaymentUpfrontPercentage)	specification/datasets/contract_commitment/columns/contractcommitmentpaymentupfrontpercentage.md	15	161	All Upfront	"* ContractCommitmentPaymentUpfrontPercentage MUST be 1.0 when [ContractCommitmentPaymentModel](#datamodel.contractcommitment.contractcommitmentpaymentmodel) is ""All Upfront""."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (ContractCommitmentPaymentUpfrontPercentage)	specification/datasets/contract_commitment/columns/contractcommitmentpaymentupfrontpercentage.md	16	97	No Upfront	"* ContractCommitmentPaymentUpfrontPercentage MUST be 0.0 when ContractCommitmentPaymentModel is ""No Upfront""."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (ContractCommitmentPaymentUpfrontPercentage)	specification/datasets/contract_commitment/columns/contractcommitmentpaymentupfrontpercentage.md	17	128	Partial Upfront	"* ContractCommitmentPaymentUpfrontPercentage MUST be greater than 0.0 and less than 1.0 when ContractCommitmentPaymentModel is ""Partial Upfront""."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (ContractCommitmentQuantity)	specification/datasets/contract_commitment/columns/contractcommitmentquantity.md	12	144	Usage	"* ContractCommitmentQuantity MUST NOT be null when [ContractCommitmentCategory](#datamodel.contractcommitment.contractcommitmentcategory) is ""Usage""."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (ContractCommitmentQuantity)	specification/datasets/contract_commitment/columns/contractcommitmentquantity.md	13	79	Spend	"* ContractCommitmentQuantity MAY be null when ContractCommitmentCategory is ""Spend""."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (PricingCurrencyContractCommitmentCost)	specification/datasets/contract_commitment/columns/pricingcurrencycontractcommitmentcost.md	12	155	Spend	"* PricingCurrencyContractCommitmentCost MUST NOT be null when [ContractCommitmentCategory](#datamodel.contractcommitment.contractcommitmentcategory) is ""Spend"" and [PricingCurrency](#datamodel.contractcommitment.pricingcurrency) is provided."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (PricingCurrencyContractCommitmentCost)	specification/datasets/contract_commitment/columns/pricingcurrencycontractcommitmentcost.md	13	90	Usage	"* PricingCurrencyContractCommitmentCost MAY be null when ContractCommitmentCategory is ""Usage""."	apply_existing	Previously reviewed and represented in the applied manifest.
value_review	Owning entity file (AllocatedMethodDetails)	specification/datasets/cost_and_usage/columns/allocatedmethoddetails.md	62	296	x_	"To facilitate querying data across allocations and across data generators, a data generator may include one or more custom properties. These may be placed at the top level of the object (alongside `Elements`) or nested within the individual `Elements` objects. Custom keys must be prefixed with ""x_"" followed by PascalCase format (e.g., `x_MyCustomKey`) to make them easy to identify as well as prevent collisions with FOCUS-defined keys."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_high	Entity predicate (CapacityReservationStatus)	specification/datasets/cost_and_usage/columns/capacityreservationstatus.md	12	151	Usage	"* CapacityReservationStatus MUST NOT be null when CapacityReservationId is not null and [ChargeCategory](#datamodel.costandusage.chargecategory) is ""Usage""."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (CapacityReservationStatus)	specification/datasets/cost_and_usage/columns/capacityreservationstatus.md	15	39	Unused	"* CapacityReservationStatus MUST be ""Unused"" when the *charge* represents the unused portion of a *capacity reservation*."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (CapacityReservationStatus)	specification/datasets/cost_and_usage/columns/capacityreservationstatus.md	16	39	Used	"* CapacityReservationStatus MUST be ""Used"" when the *charge* represents the used portion of a *capacity reservation*."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (ChargeCategory)	specification/datasets/cost_and_usage/columns/chargecategory.md	12	26	Usage	"* ChargeCategory MUST be ""Usage"" when the *charge* represents consumption of a service or resource."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (ChargeCategory)	specification/datasets/cost_and_usage/columns/chargecategory.md	13	26	Purchase	"* ChargeCategory MUST be ""Purchase"" when the *charge* represents acquisition of a service, resource, or *commitment*."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (ChargeCategory)	specification/datasets/cost_and_usage/columns/chargecategory.md	14	26	Tax	"* ChargeCategory MUST be ""Tax"" when the *charge* represents taxes levied by the relevant authorities."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (ChargeCategory)	specification/datasets/cost_and_usage/columns/chargecategory.md	15	26	Credit	"* ChargeCategory MUST be ""Credit"" when the *charge* represents a financial incentive or allowance unrelated to other charges."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (ChargeCategory)	specification/datasets/cost_and_usage/columns/chargecategory.md	16	26	Adjustment	"* ChargeCategory MUST be ""Adjustment"" when the *charge* represents a billing modification that does not fall into other ChargeCategories."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (ChargeClass)	specification/datasets/cost_and_usage/columns/chargeclass.md	13	23	Correction	"* ChargeClass MUST be ""Correction"" when ChargeClass is not null."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (ChargeFrequency)	specification/datasets/cost_and_usage/columns/chargefrequency.md	12	31	Usage-Based	"* ChargeFrequency MUST NOT be ""Usage-Based"" when [ChargeCategory](#datamodel.costandusage.chargecategory) is ""Purchase""."	apply_existing	Previously reviewed and represented in the applied manifest.
value_high	Entity predicate (ChargeFrequency)	specification/datasets/cost_and_usage/columns/chargefrequency.md	12	110	Purchase	"* ChargeFrequency MUST NOT be ""Usage-Based"" when [ChargeCategory](#datamodel.costandusage.chargecategory) is ""Purchase""."	apply_existing	Previously reviewed and represented in the applied manifest.
value_review	Column/property context (CommitmentDiscountId)	specification/datasets/cost_and_usage/columns/commitmentdiscountcategory.md	3	193	spend	"Commitment Discount Category indicates whether the [*commitment discount*](#glossary:commitment-discount) identified in the CommitmentDiscountId column is based on usage quantity or cost (aka ""spend""). The CommitmentDiscountCategory column is only applicable to *commitment discounts* and not [*negotiated discounts*](#glossary:negotiated-discount)."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
